source_text,target_glyphs,source_len,target_len,categories,pair_id
te hau haere,g013 g019 g051,3,3,det noun verb,97948
i tau tangata hahau tae he vahine noho atu,g101 g009 g016 g055 g096 g096 g001 g018 g053 g053 g097 g097,9,12,part det noun verb part det noun verb part,97949
te tangata haere a,g004 g018 g061 g061 g104,4,5,det noun verb part,97950
he ivi taka no Hotu nei i,g001 g038 g055 g055 g096 g092 g100 g098,7,8,det noun verb part name part part,97951
na waha noho ki taku ika nga hoki pe noho,g005 g016 g068 g098 g098 g005 g016 g001 g055 g055 g103 g052,10,12,det noun verb part det noun det verb part verb,97952
i te tamaiti haere mo a tangata vahine,g096 g006 g047 g051 g097 g007 g031 g036,8,8,part det noun verb part det noun noun,97953
o vai o na moka inu i he haere vahine tangata i haere,g002 g018 g103 g014 g019 g057 g098 g002 g002 g051 g051 g016 g016 g097 g062,13,15,det noun part det noun verb part det verb noun noun part verb,97954
mai te tangata noho pe tau tangata i,g098 g006 g037 g051 g051 g096 g002 g031 g098,8,9,part det noun verb part det noun part,97955
Ure kai he rau i te korero noho noho tangata tangi te tangata tamaiti,g081 g051 g002 g024 g100 g001 g055 g053 g052 g021 g051 g051 g002 g021 g016,14,15,name verb det noun part det verb verb verb noun verb det noun noun,97956
he tangata haere,g001 g021 g051,3,3,det noun verb,97957
te ika mo te tangata mate atu ki atu,g003 g003 g048 g097 g011 g017 g051 g102 g096 g097,9,10,det noun part det noun verb part part part,97958
te tangata haere ki,g004 g018 g061 g100 g100,4,5,det noun verb part,97959
te ika haere i Hotu ana vahine ki tou,g003 g048 g055 g101 g086 g096 g018 g096 g007,9,9,det noun verb part name part noun part det,97960
rua he tangata kai ma taku tangata te te te i,g077 g006 g018 g055 g097 g004 g017 g006 g011 g014 g098,11,11,num det noun verb part det noun det det det part,97961
te tangata noho a takua tangata,g002 g020 g052 g099 g004 g022,6,6,det noun verb part det noun,97962
he ika haere ma he maa ki te tau rakau tangata tangata,g014 g016 g068 g097 g001 g017 g096 g001 g004 g004 g022 g021 g037,12,13,det noun verb part det noun part det det noun noun noun,97963
na tangata haere,g001 g021 g051 g051,3,4,det noun verb,97964
ki te tua haere i a tamaiti noho vahine i te haere raa,g096 g001 g016 g056 g056 g056 g097 g001 g017 g051 g030 g097 g004 g056 g021,13,15,part det noun verb part det noun verb noun part det verb noun,97965
Tangaroa hana ko tangata i mai i i hana i tangata,g088 g054 g009 g028 g099 g097 g101 g096 g055 g097 g097 g097 g020 g020,11,14,name verb det noun part part part part verb part noun,97966
ma Ariki hiamoe va vahine atu he tangata ma haere hele ki tangata na,g105 g081 g051 g078 g022 g098 g001 g046 g099 g062 g062 g055 g055 g096 g096 g021 g013,14,17,part name verb num noun part det noun part verb verb part noun det,97967
he tamaiti haere i Hotu no ki tamaiti tamaiti tangata ala hana,g014 g017 g017 g068 g098 g081 g100 g096 g017 g022 g022 g022 g032 g032 g064 g052 g052,12,17,det noun verb part name part part noun noun noun verb verb,97968
a maa haere ki te rakau mai tahu te i tangata he moe te,g006 g031 g067 g100 g014 g019 g019 g098 g098 g053 g008 g101 g016 g005 g059 g002,14,16,det noun verb part det noun part verb det part noun det verb det,97969
tahi tau tangata tangi i,g072 g072 g001 g016 g051 g097,5,6,num det noun verb part,97970
toru teia vahine kai hoi te ika mou he uru patu he atu haere,g076 g005 g005 g043 g051 g097 g001 g020 g001 g015 g021 g051 g005 g096 g051,14,15,num det noun verb part det noun det det noun verb det part verb,97971
he manu haere ki,g001 g023 g023 g061 g100,4,5,det noun verb part,97972
Tupa haere te vahine ra na tangata tangata he tae korero he a,g081 g081 g081 g051 g001 g017 g105 g105 g096 g096 g017 g017 g016 g003 g051 g051 g004 g005,13,18,name verb det noun part part noun noun det verb verb det det,97973
tau tangata nue mai te tamaiti no taa kai ki huri vahine te i,g001 g016 g051 g051 g051 g096 g096 g096 g014 g016 g105 g105 g103 g103 g054 g096 g096 g054 g054 g019 g001 g098 g098,14,23,det noun verb part det noun part part verb part verb noun det part,97974
Papa haere ko titi i na maa haere ma,g081 g058 g001 g016 g016 g016 g104 g101 g101 g033 g051 g097,9,12,name verb det noun part part noun verb part,97975
te tangata ra he tamaiti hana ki noho ki mai haere tangata tamaiti tangata,g002 g002 g016 g101 g003 g034 g051 g096 g053 g096 g096 g099 g051 g020 g025 g018,14,16,det noun part det noun verb part verb part part verb noun noun noun,97976
te tangata haere rua manu i i i,g002 g030 g051 g075 g018 g096 g098 g098,8,8,det noun verb num noun part part part,97977
he tangata tiki,g001 g021 g021 g052,3,4,det noun verb,97978
o vahine haere rimateke tamaiti i atu te tamaiti ua,g012 g017 g051 g074 g046 g103 g105 g001 g027 g016,10,10,det noun verb num noun part part det noun noun,97979
na waha haere rua ora mo tangata i kai hoi vahine manu raro,g010 g010 g018 g051 g075 g034 g101 g101 g101 g017 g097 g056 g096 g096 g016 g033 g028,13,17,det noun verb num noun part noun part verb part noun noun noun,97980
te uri moe,g013 g016 g064 g064,3,4,det noun verb,97981
o vahine oho nei aku hua tiki teia kite tahu haere manu mate,g002 g016 g052 g052 g052 g097 g002 g017 g059 g059 g059 g009 g051 g058 g052 g033 g053,13,17,det noun verb part det noun verb det verb verb verb noun verb,97982
tana tangata kite tahi moka ki ko teia a vai rakau kiko tangata mai,g015 g016 g016 g054 g072 g072 g016 g097 g007 g007 g007 g001 g001 g001 g016 g016 g034 g021 g021 g101,14,20,det noun verb num noun part det det det noun noun noun noun part,97983
ko tangata haere ki te rakau tamaiti po atu tamaiti tangata vai,g002 g002 g018 g068 g104 g003 g027 g022 g017 g097 g025 g021 g018,12,13,det noun verb part det noun noun noun part noun noun noun,97984
a roe haere na tau vahine tangata ki te pe,g009 g009 g022 g051 g096 g003 g016 g028 g105 g001 g097,10,11,det noun verb part det noun noun part det part,97985
o maunga tau i nga manu pe tangata he,g009 g025 g051 g101 g003 g027 g099 g022 g005,9,9,det noun verb part det noun part noun det,97986
ha te tangata haere ki tau,g076 g004 g018 g018 g054 g096 g007,6,7,num det noun verb part det,97987
tau vahine haere i te,g004 g016 g016 g053 g096 g004,5,6,det noun verb part det,97988
te tangata noho ma te ava ala haere taku i haere nga o haere,g002 g016 g061 g097 g097 g014 g016 g062 g051 g002 g101 g051 g006 g006 g006 g004 g051,14,17,det noun verb part det noun verb verb det part verb det det verb,97989
nga tangata tau,g001 g021 g060,3,3,det noun verb,97990
te hare noho i te tamaiti i vahine haere he te no raa,g012 g018 g052 g052 g099 g099 g003 g016 g098 g032 g051 g007 g004 g099 g021,13,15,det noun verb part det noun part noun verb det det part noun,97991
Hotu inu nga matangi atu tangata noho titi na ma,g081 g052 g008 g016 g096 g043 g043 g051 g051 g018 g001 g096,10,12,name verb det noun part noun verb noun det part,97992
tau vahine haere rima_tekau matangi i mo mate teia,g002 g016 g055 g071 g017 g017 g017 g096 g097 g055 g004,9,11,det noun verb num noun part part verb det,97993
o waha ora i,g001 g001 g017 g053 g096,4,5,det noun verb part,97994
tau tangata kai i te manu ma noho tangata,g002 g016 g051 g101 g004 g027 g097 g053 g016,9,9,det noun verb part det noun part verb noun,97995
nga tangata tiki ei te,g003 g019 g069 g096 g004,5,5,det noun verb part det,97996
Hotu noho tana vahine i tangata kai te kai vaka,g081 g058 g008 g008 g016 g096 g096 g043 g043 g043 g057 g001 g057 g016,10,14,name verb det noun part noun verb det verb noun,97997
te ana haere toruteke tangata,g007 g023 g053 g074 g017,5,5,det noun verb num noun,97998
ki Matua noho tahi ora i te,g098 g093 g093 g062 g062 g077 g020 g101 g006,7,9,part name verb num noun part det,97999
na tangata haere i te tamaiti hare ue,g002 g030 g051 g097 g002 g017 g027 g057,8,8,det noun verb part det noun noun verb,98000
na tai hiamoe i te tangata ki haere i noho kai tangata,g004 g041 g062 g062 g062 g098 g003 g017 g096 g051 g098 g053 g053 g062 g037,12,15,det noun verb part det noun part verb part verb verb noun,98001
ki teia maunga noho i tena ika ua,g096 g096 g001 g001 g016 g051 g096 g001 g016 g017,8,10,part det noun verb part det noun noun,98002
taua tangata noho ki Hotu to i i taringa tangata,g002 g040 g040 g068 g068 g068 g098 g086 g086 g096 g096 g099 g098 g098 g027 g027 g022,10,17,det noun verb part name part part part noun noun,98003
te tangata haehae ake tau tamaiti i vahine noho ko haere ika tau noho,g002 g016 g051 g097 g003 g016 g096 g096 g044 g052 g015 g051 g051 g051 g033 g001 g053,14,17,det noun verb part det noun part noun verb det verb noun det verb,98004
o tangata inu i tau vai e atu,g006 g030 g054 g097 g004 g016 g016 g001 g103,8,9,det noun verb part det noun det part,98005
toru a hare ora,g077 g001 g037 g055,4,4,num det noun verb,98006
Ana noho tau tangata tae mai haere i ruga toa ra,g082 g082 g082 g058 g005 g028 g098 g097 g068 g068 g096 g016 g097 g099,11,14,name verb det noun part part verb part noun part part,98007
Koihu haere te tamaiti i he tamaiti i haere te hula,g087 g051 g001 g020 g099 g001 g022 g096 g052 g014 g057,11,11,name verb det noun part det noun part verb det verb,98008
ha te moana haere ra,g073 g073 g003 g003 g044 g059 g097,5,7,num det noun verb part,98009
rua te maa haere ki nga tamaiti te tai,g076 g001 g016 g051 g096 g011 g017 g001 g019 g019,9,10,num det noun verb part det noun det noun,98010
te kore moe i Hotu no te korero toa ana kai kai tangi,g012 g019 g055 g055 g099 g089 g098 g002 g002 g062 g097 g096 g051 g052 g051,13,15,det noun verb part name part det verb part part verb verb verb,98011
na vahine haere ai te motu tangata ei,g002 g002 g029 g051 g096 g096 g002 g033 g031 g031 g031 g099 g099,8,13,det noun verb part det noun noun part,98012
te maa araara i e tangata i i mai i takua hula,g002 g042 g051 g098 g004 g017 g098 g096 g096 g096 g096 g096 g010 g056,12,14,det noun verb part det noun part part part part det verb,98013
Hura Hotu haere ka,g088 g082 g061 g001 g001,4,5,name name verb det,98014
te manu haere mai teia manu ki tau a haere te,g001 g017 g051 g102 g003 g022 g096 g001 g001 g055 g001,11,11,det noun verb part det noun part det det verb det,98015
ra Tupa haere tahi maa mai,g097 g081 g060 g060 g079 g016 g016 g096,6,8,part name verb num noun part,98016
te tangata i,g013 g013 g021 g096,3,4,det noun part,98017
te tangata ora i Hotu i ana,g011 g020 g051 g097 g092 g092 g101 g017,7,8,det noun verb part name part noun,98018
na tangata kai i nga,g011 g019 g051 g096 g009,5,5,det noun verb part det,98019
i Koihu moe va tangata ki he ua ta na hele,g096 g081 g056 g074 g074 g044 g096 g007 g019 g096 g002 g002 g055,11,13,part name verb num noun part det noun part det verb,98020
he matangi ana tau moana haere na atu vai haere,g001 g016 g096 g001 g018 g051 g098 g098 g096 g024 g068,10,11,det noun part det noun verb part part noun verb,98021
Matua hula te ana i raa haere ki noho ta i,g082 g051 g001 g017 g099 g018 g068 g097 g053 g096 g096 g098,11,12,name verb det noun part noun verb part verb part part,98022
te maui haere pe ko,g007 g007 g021 g053 g104 g104 g001,5,7,det noun verb part det,98023
te manu inu hateke ava taa te te i ai taringa raa tuku,g012 g016 g059 g071 g018 g102 g102 g002 g001 g099 g099 g056 g022 g033 g067,13,15,det noun verb num noun part det det part verb noun noun verb,98024
Ngaara haere ko tamaiti i te hau marama i tangata hana,g081 g051 g009 g009 g009 g020 g020 g099 g002 g016 g021 g098 g017 g052,11,14,name verb det noun part det noun noun part noun verb,98025
Hotu ala e tangata i he vahine hula ra,g081 g054 g001 g024 g104 g001 g018 g064 g064 g103,9,10,name verb det noun part det noun verb part,98026
te ava haere a o tangata ki noho huri tamaiti he haere,g002 g020 g068 g102 g102 g001 g017 g096 g051 g052 g025 g004 g052,12,13,det noun verb part det noun part verb verb noun det verb,98027
te ika haere ki te kopu atu te haere i noho i tangata makemake,g002 g020 g067 g100 g014 g016 g096 g002 g051 g101 g051 g099 g021 g059,14,14,det noun verb part det noun part det verb part verb part noun verb,98028
te tangata inu ha_tekau manu a atu ai haere ma ki ua te vahine,g002 g016 g051 g051 g072 g017 g096 g096 g096 g051 g102 g105 g105 g033 g001 g023 g023,14,17,det noun verb num noun part part part verb part part noun det noun,98029
tahi te tangata inu mai te ika te kai tangi te ki,g072 g001 g040 g057 g096 g008 g018 g001 g051 g054 g002 g098,12,12,num det noun verb part det noun det verb verb det part,98030
te tamaiti haere tahi tangata mo ko ona tau kai haere tou,g002 g002 g017 g068 g077 g040 g040 g101 g006 g007 g004 g070 g070 g055 g055 g008 g008,12,17,det noun verb num noun part det det det verb verb det,98031
te uta kai ma Ngaara i topa ki rakau haere inu tangata,g002 g002 g016 g056 g097 g084 g104 g065 g065 g096 g017 g060 g055 g037,12,14,det noun verb part name part verb part noun verb verb noun,98032
te tangata i,g013 g013 g013 g021 g096,3,5,det noun part,98033
he tamaiti noho i he kore i atu ika hana ta haere ika haere,g002 g016 g061 g098 g007 g016 g096 g096 g016 g051 g100 g100 g051 g026 g051,14,15,det noun verb part det noun part part noun verb part verb noun verb,98034
tau motu mai a tangata hahau ai haere na te i,g001 g023 g098 g001 g001 g044 g053 g096 g052 g097 g014 g098,11,12,det noun part det noun verb part verb part det part,98035
te marama hula tahi ika i atu nga ki te,g001 g022 g052 g052 g052 g072 g018 g103 g105 g003 g096 g001,10,12,det noun verb num noun part part det part det,98036
na tangata noho te manava hula ai te tangata ki no ika tangata,g010 g010 g010 g019 g019 g052 g004 g035 g054 g096 g001 g021 g096 g100 g031 g025,13,16,det noun verb det noun verb part det noun part part noun noun,98037
ra he raa inu ki nga,g097 g003 g016 g051 g096 g096 g001,6,7,part det noun verb part det,98038
Tuu Tane noho te vahine i to haere maa te te haere te ana,g084 g081 g061 g002 g022 g096 g096 g096 g051 g051 g051 g016 g002 g005 g051 g001 g104,14,17,name name verb det noun part part verb noun det det verb det part,98039
te motu haere tonu te tangata ki tangata ika hana a te,g002 g016 g068 g096 g003 g017 g096 g096 g021 g018 g064 g002 g001 g001,12,14,det noun verb part det noun part noun noun verb det det,98040
e tangata haere mai e tangata o topa te ka moe i,g010 g010 g018 g068 g104 g104 g004 g017 g001 g001 g051 g001 g013 g055 g096,12,15,det noun verb part det noun det verb det det verb part,98041
te tangata mai ko tamaiti haere i motu,g002 g030 g096 g096 g096 g001 g001 g017 g058 g058 g058 g098 g016,8,13,det noun part det noun verb part noun,98042
tahi ka vahine ora i ko,g071 g071 g071 g004 g040 g066 g066 g097 g001,6,9,num det noun verb part det,98043
Hotu Hura huti te,g082 g082 g057 g007,4,4,name name verb det,98044
te ika haere i Riri i,g002 g002 g038 g060 g060 g101 g101 g081 g096 g096,6,10,det noun verb part name part,98045
takua tamaiti i te rakau haere mai taku mo ika pe,g006 g021 g096 g001 g017 g051 g100 g001 g096 g046 g098,11,11,det noun part det noun verb part det part noun part,98046
Hotu moe te ua,g082 g051 g051 g010 g016,4,5,name verb det noun,98047
tau ava haehae i,g002 g024 g051 g096 g096,4,5,det noun verb part,98048
te ua hoki te mua,g007 g019 g053 g002 g017,5,5,det noun verb det noun,98049
tou tangata kai ai taku rima hoi te mo na te marama haere,g006 g019 g058 g096 g003 g035 g097 g001 g097 g097 g097 g005 g004 g016 g062,13,15,det noun verb part det noun part det part det det noun verb,98050
mai e hare haere ki he,g098 g009 g040 g054 g096 g001,6,6,part det noun verb part det,98051
te tangata inu i tau pepe haere makemake taua matangi,g001 g040 g052 g101 g101 g003 g042 g051 g055 g016 g017 g017,10,12,det noun verb part det noun verb verb noun noun,98052
Hotu haere nga tangata atu,g081 g056 g002 g002 g020 g102,5,6,name verb det noun part,98053
te tangata inu i tau vahine atu,g011 g020 g070 g097 g007 g016 g096,7,7,det noun verb part det noun part,98054
he tangata noho toru manu i te ra te,g001 g016 g016 g053 g072 g072 g039 g039 g096 g005 g096 g006,9,12,det noun verb num noun part det part det,98055
ma te tangata kai i tau ana noho te motu ki,g096 g096 g008 g018 g055 g099 g006 g006 g016 g061 g061 g011 g034 g096 g096,11,15,part det noun verb part det noun verb det noun part,98056
i Hotu inu toruteke vahine i he tangata,g096 g088 g054 g076 g017 g017 g096 g002 g018,8,9,part name verb num noun part det noun,98057
he tangata rere i ona ana te,g001 g020 g051 g097 g001 g025 g006 g006,7,8,det noun verb part det noun det,98058
Papa tangi nga tangata atu,g085 g053 g002 g020 g102,5,5,name verb det noun part,98059
tanaa ava noho,g014 g017 g055,3,3,det noun verb,98060
na tangata noho ana te vahine ia uta ra tangata ma te i te,g002 g016 g061 g099 g014 g016 g101 g016 g101 g021 g098 g098 g002 g002 g096 g002,14,16,det noun verb part det noun part noun part noun part det part det,98061
