source_text,target_glyphs,source_len,target_len,categories,pair_id
ki vahine mai tahi tangata ka kai,g099 g031 g097 g072 g016 g006 g053,7,7,part noun part num noun det verb,72278
ika mate atu vahine nei kite tau te mai,g017 g064 g099 g019 g096 g051 g051 g006 g001 g096,9,10,noun verb part noun part verb det det part,72279
vahine te uta,g019 g004 g019,3,3,noun det noun,72280
ki tangata haere muri he haere inu mai i te moe,g099 g099 g016 g065 g029 g001 g058 g051 g096 g096 g002 g051,11,12,part noun verb noun det verb verb part part det verb,72281
i vahine tangi tangata i vahine,g096 g096 g016 g051 g018 g096 g017,6,7,part noun verb noun part noun,72282
he tangata vahine i Tuu i ka tau ki i Tiki,g005 g017 g039 g097 g097 g081 g097 g001 g003 g096 g099 g087,11,12,det noun noun part name part det det part part name,72283
Ngaara ma vaka haere kai hitu mo tangata,g081 g105 g029 g029 g059 g064 g071 g097 g016,8,9,name part noun verb verb num part noun,72284
tamaiti matau tangata vahine Rangi tamaiti te i te ora ko,g016 g016 g017 g032 g083 g016 g001 g105 g001 g059 g059 g005,11,12,noun noun noun noun name noun det part det verb det,72285
tahi tangata Tane hongahuru tangata tangata teia topa he puke rakau Hotu,g080 g016 g081 g071 g016 g019 g003 g053 g003 g051 g037 g092,12,12,num noun name num noun noun det verb det verb noun name,72286
uta hahau te,g021 g021 g060 g003,3,4,noun verb det,72287
rua te rua,g072 g007 g074,3,3,num det num,72288
he nga mo te,g001 g002 g096 g096 g013 g013,4,6,det det part det,72289
tangata haere tamaiti Tuu marama na tangata haere hitu,g016 g062 g016 g081 g045 g096 g016 g051 g051 g072,9,10,noun verb noun name noun part noun verb num,72290
te hongahuru ki te tangata,g002 g071 g104 g011 g011 g019,5,6,det num part det noun,72291
rakau manu na i tamaiti te tau,g049 g016 g001 g096 g020 g008 g008 g008,7,8,noun noun det part noun det det,72292
Koihu te noho vai haere marama tangata puke Matua tangi,g090 g002 g051 g051 g016 g053 g026 g026 g025 g051 g081 g081 g054 g054,10,14,name det verb noun verb noun noun verb name verb,72293
Tuu ki vahine kai noho tamaiti te tua,g088 g098 g039 g053 g054 g016 g001 g016,8,8,name part noun verb verb noun det noun,72294
kai i i moana vahine,g051 g098 g097 g046 g016,5,5,verb part part noun noun,72295
te vai vahine ki tangata rua,g003 g016 g024 g098 g025 g077,6,6,det noun noun part noun num,72296
vahine haere tena nga tangata o ma tamaiti vai moana,g016 g051 g008 g001 g016 g016 g014 g027 g027 g016 g020 g020 g017,10,13,noun verb det det noun det noun noun noun noun,72297
he rakau mai maunga haere tahi mai hula nga hele haere va,g001 g022 g101 g020 g054 g077 g096 g051 g005 g054 g051 g072 g072,12,13,det noun part noun verb num part verb det verb verb num,72298
te ihu i te haere,g009 g017 g097 g097 g001 g054 g054,5,7,det noun part det verb,72299
vaka moe hula kai i Hotu i Matua tangata vahine,g016 g052 g051 g054 g102 g083 g098 g082 g018 g016,10,10,noun verb verb verb part name part name noun noun,72300
haere a Tuu te tangata matangi na he tangata tai,g051 g001 g081 g001 g023 g016 g105 g001 g017 g016,10,10,verb det name det noun noun part det noun noun,72301
mai Rangi haere manu maunga he te tamaiti haere tamaiti te he,g104 g092 g051 g021 g027 g008 g001 g001 g016 g055 g017 g006 g001,12,13,part name verb noun noun det det noun verb noun det det,72302
pe i rima i na tangata Tuu va tangata haere matangi,g096 g097 g071 g099 g096 g017 g081 g072 g072 g016 g062 g017,11,12,part part num part part noun name num noun verb noun,72303
ha tangata te toru tangi,g072 g018 g004 g072 g051,5,5,num noun det num verb,72304
noho mate mai e korero i,g058 g051 g051 g096 g096 g001 g051 g098,6,8,verb verb part det verb part,72305
ka inu i ora tangata he te ha te tamaiti atu a,g002 g060 g097 g052 g016 g004 g004 g071 g071 g005 g017 g098 g001,12,13,det verb part verb noun det det num det noun part det,72306
tangata noho tangata tangata inu tangata Matua noho he he,g016 g051 g023 g023 g051 g017 g017 g082 g054 g054 g002 g008,10,12,noun verb noun noun verb noun name verb det det,72307
tangata maunga haere ko manu tamaiti i,g018 g031 g053 g053 g003 g031 g016 g096,7,8,noun noun verb det noun noun part,72308
tangata te ei raa te kai Tuu haere rakau ika,g016 g001 g098 g017 g003 g054 g092 g092 g062 g062 g017 g017,10,12,noun det part noun det verb name verb noun noun,72309
haere tangata ana rakau ua na haere kai,g060 g018 g099 g036 g016 g096 g051 g051,8,8,verb noun part noun noun part verb verb,72310
manu vahine kai,g020 g020 g025 g051,3,4,noun noun verb,72311
tau vahine te noho vahine tangata tahi te mai hula,g003 g026 g007 g058 g021 g018 g076 g001 g096 g051,10,10,det noun det verb noun noun num det part verb,72312
he Papa Matua teia,g002 g002 g086 g083 g001,4,5,det name name det,72313
te kite te,g003 g055 g002,3,3,det verb det,72314
hoki kai o tangata Matua he Hina,g051 g051 g064 g064 g001 g016 g083 g004 g082,7,9,verb verb det noun name det name,72315
tau vahine rere i he i,g004 g016 g051 g098 g005 g098,6,6,det noun verb part det part,72316
te matau kai ma ha tiki i tangata e tangata,g001 g001 g016 g056 g016 g071 g055 g104 g104 g030 g001 g016,10,12,det noun verb noun num verb part noun det noun,72317
a haere noho i Hotu noho ika tau muri tangata mai,g005 g052 g051 g098 g081 g053 g016 g009 g018 g018 g020 g100 g100,11,13,det verb verb part name verb noun det noun noun part,72318
te tae Hotu,g008 g063 g081,3,3,det verb name,72319
nga ki he tangata Matua kai,g001 g097 g001 g016 g082 g052,6,6,det part det noun name verb,72320
hare noho tahi tahi rakau,g016 g054 g073 g071 g071 g026,5,6,noun verb num num noun,72321
ki kiko ika haere i maunga,g096 g018 g044 g053 g100 g039,6,6,part noun noun verb part noun,72322
vahine mata ma maunga ki raa tau te,g017 g023 g031 g025 g025 g102 g102 g021 g001 g001 g001,8,11,noun noun noun noun part noun det det,72323
tau i i tangata tau,g009 g009 g096 g101 g024 g002,5,6,det part part noun det,72324
te haere tangata Hotu haere i ika haere he,g001 g001 g051 g017 g082 g051 g097 g097 g017 g053 g002,9,11,det verb noun name verb part noun verb det,72325
rakau te he noho,g017 g001 g008 g051,4,4,noun det det verb,72326
mai haere manu tangata no na Makemake ki Matua motu,g096 g096 g052 g023 g032 g098 g002 g082 g096 g096 g082 g029,10,12,part verb noun noun part det name part name noun,72327
he tangi tangata o tangata teia ki,g002 g053 g016 g001 g016 g004 g096,7,7,det verb noun det noun det part,72328
te o Rangi kai Tuu vai,g002 g002 g081 g051 g085 g016,6,6,det det name verb name noun,72329
hoki Hotu tangata haere ma,g052 g092 g025 g055 g097,5,5,verb name noun verb part,72330
he i inu ma Tuu i,g002 g100 g100 g060 g060 g096 g085 g098,6,8,det part verb part name part,72331
tena o Hotu te te korero he,g003 g100 g088 g002 g002 g066 g002,7,7,det part name det det verb det,72332
tangata nga manu tahi tangata he toru ko he,g027 g007 g007 g021 g076 g016 g004 g071 g005 g002,9,10,noun det noun num noun det num det det,72333
ko ika Hotu Hotu,g006 g019 g081 g081,4,4,det noun name name,72334
tangata noho i tangata,g017 g051 g105 g105 g030 g030,4,6,noun verb part noun,72335
tau vahine he noho ivi tamaiti hare a hula,g002 g028 g001 g001 g051 g018 g016 g016 g016 g001 g051,9,11,det noun det verb noun noun noun det verb,72336
vahine vai i Tiki te rima tau ika tangata tangata,g020 g016 g016 g102 g081 g001 g027 g001 g016 g025 g025 g036,10,12,noun noun part name det noun det noun noun noun,72337
Tiki vahine tau tahi tau,g081 g017 g002 g071 g002,5,5,name noun det num det,72338
te te Ngaara,g004 g013 g082,3,3,det det name,72339
mo mai nga tau haere ma makemake vai,g096 g096 g004 g001 g053 g022 g051 g016,8,8,part part det det verb noun verb noun,72340
haere Papa kai te ai mai noho ma haere,g060 g086 g052 g002 g105 g096 g059 g099 g099 g051,9,10,verb name verb det part part verb part verb,72341
o moe maunga Tuu na moe,g013 g070 g016 g093 g010 g070 g070,6,7,det verb noun name det verb,72342
nga rakau na vahine ora vahine haere i tangata Tiki te haere,g011 g016 g002 g016 g051 g051 g016 g016 g055 g055 g096 g022 g022 g086 g005 g053,12,16,det noun det noun verb noun verb part noun name det verb,72343
i ra mo Tangaroa kite kai,g096 g096 g099 g096 g085 g052 g051,6,7,part part part name verb verb,72344
haere Hotu na noho tangata noho kai mate,g051 g083 g083 g099 g051 g022 g022 g051 g054 g067,8,10,verb name part verb noun verb verb verb,72345
tangata matangi haere i tau tau ika a moe mo ki,g016 g016 g056 g099 g099 g012 g001 g016 g105 g105 g065 g065 g096 g097,11,14,noun noun verb part det det noun part verb part part,72346
Rangi ki te vai tangata tangata kite,g081 g097 g097 g004 g004 g016 g020 g018 g063 g063,7,10,name part det noun noun noun verb,72347
vahine te tangata vahine nga ana,g032 g014 g016 g017 g008 g008 g097,6,7,noun det noun noun det part,72348
inu ika haere moe kite manu raa tangi tahi tangata tau tangata,g051 g032 g065 g051 g051 g016 g022 g051 g078 g034 g001 g001 g016,12,13,verb noun verb verb verb noun noun verb num noun det noun,72349
no haere haere he tekau tamaiti rima vahine Maui puke kite,g096 g051 g051 g004 g075 g019 g017 g020 g087 g063 g056 g056,11,12,part verb verb det num noun noun noun name verb verb,72350
rakau atu he tangata Hotu tangi,g017 g017 g098 g001 g019 g082 g059,6,7,noun part det noun name verb,72351
te o a mua,g015 g096 g001 g021,4,4,det part det noun,72352
ala mo noho tau,g051 g096 g096 g066 g051,4,5,verb part verb verb,72353
mai Hotu haere tahi rakau taringa te ua Rongo ha rau tamaiti,g096 g096 g086 g086 g055 g073 g030 g016 g016 g005 g016 g083 g071 g033 g017,12,15,part name verb num noun noun det noun name num noun noun,72354
kai te Hotu tangata Hotu haere ana tangata haere,g061 g001 g086 g016 g016 g090 g051 g051 g016 g017 g064,9,11,verb det name noun name verb noun noun verb,72355
i tangata tau Hotu te rakau hula ika Matua na ha tangata,g096 g018 g001 g083 g083 g004 g018 g051 g019 g019 g081 g081 g096 g071 g071 g016,12,16,part noun det name det noun verb noun name part num noun,72356
mai va te inu Hotu marama kai vahine mai tangata,g097 g071 g001 g052 g081 g016 g055 g016 g096 g019 g019,10,11,part num det verb name noun verb noun part noun,72357
rakau Hotu Hotu ki i Hotu ua,g016 g088 g081 g098 g105 g105 g081 g018,7,8,noun name name part part name noun,72358
mai tau kai haere Papa maui kai Hotu puke te rakau,g096 g003 g003 g052 g053 g091 g019 g057 g081 g053 g009 g009 g027 g027,11,14,part det verb verb name noun verb name verb det noun,72359
na o tangata haere ki a rima Rangi vai,g001 g096 g016 g062 g097 g097 g005 g080 g080 g082 g028,9,11,det part noun verb part det num name noun,72360
atu noho motu kai noho ruga te te ruatekau hare mai kai,g104 g053 g053 g032 g066 g053 g019 g002 g001 g071 g016 g096 g052,12,13,part verb noun verb verb noun det det num noun part verb,72361
haere he i nga tangata Matua haere tangata te tamaiti,g051 g051 g003 g103 g005 g018 g082 g052 g016 g001 g016 g016,10,12,verb det part det noun name verb noun det noun,72362
tamaiti tau haere tangata tangata,g018 g002 g002 g051 g023 g018 g018,5,7,noun det verb noun noun,72363
Tuu ki nga noho waha rua rima Hotu,g086 g096 g007 g051 g021 g071 g071 g071 g088,8,9,name part det verb noun num num name,72364
moana na marama ma tamaiti noho hua tahi te tamaiti ki tau,g020 g020 g003 g040 g023 g040 g040 g067 g016 g072 g006 g018 g096 g001,12,14,noun det noun noun noun verb noun num det noun part det,72365
Hotu haere manu na kai,g081 g051 g019 g003 g051,5,5,name verb noun det verb,72366
i mata te hana rima Tuu huti tahi te,g103 g018 g018 g001 g051 g028 g081 g053 g080 g001,9,10,part noun det verb noun name verb num det,72367
hua ora haere ika noho noho,g021 g021 g051 g052 g019 g051 g051,6,7,noun verb verb noun verb verb,72368
vahine korero Tuu tangata uta vahine,g045 g055 g083 g083 g024 g019 g017,6,7,noun verb name noun noun noun,72369
mai he ko noho nga,g096 g006 g001 g052 g052 g002,5,6,part det det verb det,72370
tau i i tangata haere i noho,g001 g096 g105 g019 g057 g097 g055,7,7,det part part noun verb part verb,72371
haere haere tangata rua i he tena hare,g058 g051 g027 g071 g099 g001 g003 g016,8,8,verb verb noun num part det det noun,72372
vai vahine haere tangata te te tau hare haere rima tau,g016 g022 g054 g016 g002 g004 g001 g001 g018 g057 g071 g001,11,12,noun noun verb noun det det det noun verb num det,72373
tahi ka te vahine hua vahine Koihu haere,g073 g001 g001 g001 g017 g021 g021 g016 g093 g052,8,10,num det det noun noun noun name verb,72374
Tiki rakau toru noho ka tangata tamaiti,g081 g017 g071 g052 g052 g001 g016 g039,7,8,name noun num verb det noun noun,72375
kai hana ika tangata,g051 g053 g016 g017,4,4,verb verb noun noun,72376
ma mate inu,g042 g051 g051 g053,3,4,noun verb verb,72377
Papa tangata ki Hotu vahine tangata ava i ihu,g095 g017 g097 g081 g042 g021 g044 g101 g024,9,9,name noun part name noun noun noun part noun,72378
makemake moe he ruatekau ika hua motu ko,g064 g052 g008 g075 g016 g016 g017 g003,8,8,verb verb det num noun noun noun det,72379
i na i tamaiti haere marama noho noho kai,g097 g001 g097 g019 g052 g018 g052 g060 g058,9,9,part det part noun verb noun verb verb verb,72380
kai haere noho makemake hitu haere Hotu raro vahine,g055 g067 g061 g051 g071 g051 g088 g026 g030,9,9,verb verb verb verb num verb name noun noun,72381
ika tau tangata tiki tangata,g016 g002 g017 g017 g051 g035 g035,5,7,noun det noun verb noun,72382
tena Papa tangata hana haere haere vahine,g001 g081 g016 g051 g051 g063 g016,7,7,det name noun verb verb verb noun,72383
Matua Tuu tahi tahi Hotu marama moe,g083 g086 g086 g071 g077 g081 g044 g051,7,8,name name num num name noun verb,72384
Tuu tamaiti te ki vahine,g081 g018 g002 g002 g102 g102 g016 g016,5,8,name noun det part noun,72385
i Matua ua noho Hotu te,g096 g096 g081 g016 g053 g084 g007,6,7,part name noun verb name det,72386
te haere tangata Ngaara ika,g007 g007 g052 g016 g081 g016,5,6,det verb noun name noun,72387
tangata haere haere inu tangata maunga noho tangata haere tangata mata haere,g017 g017 g052 g053 g052 g028 g028 g018 g051 g018 g062 g024 g018 g053,12,14,noun verb verb verb noun noun verb noun verb noun noun verb,72388
manu mai na,g016 g016 g102 g102 g001 g001,3,6,noun part det,72389
motu Matua manu tau,g016 g016 g089 g016 g001,4,5,noun name noun det,72390
o Matua hula tangata hua Papa,g001 g081 g081 g056 g016 g016 g019 g086,6,8,det name verb noun noun name,72391
atu haere vahine te Rongo noho tangata tamaiti Tupa i,g105 g051 g018 g011 g081 g055 g055 g017 g026 g087 g099 g099,10,12,part verb noun det name verb noun noun name part,72392
waha kai hana Hotu a tau,g017 g017 g067 g067 g062 g084 g084 g096 g001,6,9,noun verb verb name part det,72393
raa ki vahine mate vahine Tangaroa he iva,g016 g096 g031 g031 g052 g052 g017 g091 g001 g075,8,10,noun part noun verb noun name det num,72394
tau vahine ki vahine a mo Hotu na,g002 g038 g101 g016 g002 g100 g100 g085 g006,8,9,det noun part noun det part name det,72395
ora i inu i haere i haere,g051 g098 g054 g099 g051 g103 g052,7,7,verb part verb part verb part verb,72396
tahi vahine kai iva Hotu vahine i toru ika nga i,g077 g016 g051 g076 g085 g085 g016 g097 g071 g017 g004 g098 g098,11,13,num noun verb num name noun part num noun det part,72397
te Hotu tangata o tamaiti vahine haere tamaiti ki,g002 g087 g042 g002 g016 g019 g053 g016 g016 g103,9,10,det name noun det noun noun verb noun part,72398
atu na ki haere tangata noho mai i haere te kite tangata,g096 g096 g011 g100 g051 g016 g060 g096 g100 g052 g002 g067 g016,12,13,part det part verb noun verb part part verb det verb noun,72399
muri ora moe,g043 g059 g053,3,3,noun verb verb,72400
tau te haere no haere no ka vahine tangata,g006 g001 g001 g069 g069 g100 g051 g097 g097 g005 g016 g016,9,12,det det verb part verb part det noun noun,72401
nga Ngaara Tuu mua manu,g002 g081 g090 g017 g021,5,5,det name name noun noun,72402
i ki no mo tangata raa ana tau ko,g096 g096 g104 g099 g020 g027 g097 g006 g001,9,9,part part part part noun noun part det det,72403
tahi haere i hana motu Matua ua,g071 g053 g096 g051 g018 g081 g017 g017,7,8,num verb part verb noun name noun,72404
Tangaroa Tupa na,g081 g081 g007,3,3,name name det,72405
tangi ki kai tau,g054 g096 g096 g064 g001,4,5,verb part verb det,72406
atu maui ika te tamaiti ika i,g100 g017 g027 g001 g016 g016 g021 g101,7,8,part noun noun det noun noun part,72407
na te tahi Hotu inu,g001 g005 g072 g081 g054,5,5,det det num name verb,72408
tangata ki te,g025 g103 g007,3,3,noun part det,72409
i i te haere haere he tau tangata te vahine,g096 g096 g098 g003 g051 g051 g055 g001 g001 g024 g001 g020,10,12,part part det verb verb det det noun det noun,72410
ika tangata te,g033 g033 g021 g001,3,4,noun noun det,72411
Ngaara vahine raa haere te,g087 g022 g050 g051 g008,5,5,name noun noun verb det,72412
mai te teia nei mate nga Tiki ei haere,g096 g003 g007 g098 g051 g051 g002 g002 g084 g097 g097 g051,9,12,part det det part verb det name part verb,72413
te teia vahine Ngaara Tane vai ka,g002 g001 g016 g082 g082 g084 g016 g003,7,8,det det noun name name noun det,72414
marama nga pe nga haere tamaiti tangata he tamaiti i nga tangata,g019 g003 g099 g001 g059 g017 g020 g001 g016 g101 g002 g017,12,12,noun det part det verb noun noun det noun part det noun,72415
a ana tiki e kite moe matangi,g015 g102 g053 g001 g051 g052 g016,7,7,det part verb det verb verb noun,72416
tangata i mo haere matangi Hotu na,g017 g098 g101 g051 g045 g083 g096 g096,7,8,noun part part verb noun name part,72417
